d:\xampp\mysql\bin\mysqld.exe, Version: 10.4.32-MariaDB-log (mariadb.org binary distribution). started with:
TCP Port: 3306, Named Pipe: D:/xampp/mysql/mysql.sock
Time		    Id Command	Argument
		    35 Query	SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t
		    35 Query	SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t
		    35 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		    35 Query	SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''localhost''' AND PRIVILEGE_TYPE='TRIGGER'
		    34 Query	SELECT * FROM `phpmyadmin`.`pma__bookmark` WHERE ( `user` = '' OR `user` = 'root' ) ORDER BY label ASC
		    35 Quit	
		    34 Quit	
		    36 Connect	pma@localhost as anonymous on 
		    37 Connect	root@localhost as anonymous on 
		    37 Query	SELECT @@version, @@version_comment
		    37 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		    37 Query	SET lc_messages = 'en_US'
		    36 Query	SHOW TABLES FROM `phpmyadmin`
		    36 Init DB	phpmyadmin
		    36 Query	SHOW TABLES FROM `phpmyadmin`
		    36 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    36 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    36 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    36 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    36 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    36 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		    37 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		    36 Query	SHOW TABLES FROM `phpmyadmin`
		    36 Init DB	phpmyadmin
		    36 Query	SHOW TABLES FROM `phpmyadmin`
		    36 Init DB	phpmyadmin
		    36 Query	SHOW TABLES FROM `phpmyadmin`
		    36 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    36 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    36 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    36 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    36 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    36 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    36 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    36 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    37 Query	SELECT 1 FROM mysql.user LIMIT 1
		    37 Query	SELECT CURRENT_USER()
		    37 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		    37 Quit	
		    36 Quit	
		    38 Connect	pma@localhost as anonymous on 
		    39 Connect	root@localhost as anonymous on 
		    39 Query	SELECT @@version, @@version_comment
		    39 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		    39 Query	SET lc_messages = 'en_US'
		    38 Query	SHOW TABLES FROM `phpmyadmin`
		    38 Init DB	phpmyadmin
		    38 Query	SHOW TABLES FROM `phpmyadmin`
		    38 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    38 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    38 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    38 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    38 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    38 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		    39 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		    38 Query	SHOW TABLES FROM `phpmyadmin`
		    38 Init DB	phpmyadmin
		    38 Query	SHOW TABLES FROM `phpmyadmin`
		    38 Init DB	phpmyadmin
		    38 Query	SHOW TABLES FROM `phpmyadmin`
		    38 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    38 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    38 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    38 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    38 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    38 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    38 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    38 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    39 Query	SELECT CURRENT_USER()
		    39 Query	SELECT `SCHEMA_NAME` FROM `INFORMATION_SCHEMA`.`SCHEMATA`, (SELECT DB_first_level FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t ORDER BY DB_first_level ASC LIMIT 0, 100) t2 WHERE TRUE AND 1 = LOCATE(CONCAT(DB_first_level, '_'), CONCAT(SCHEMA_NAME, '_')) ORDER BY SCHEMA_NAME ASC
		    38 Query	SELECT `db_name`, COUNT(*) AS `count` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' GROUP BY `db_name`
		    38 Query	SELECT `item_name` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' AND `item_type`='group' AND `db_name`='ci'
		    39 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='ci' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')
		    39 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='ci' AND `TABLE_TYPE` NOT IN('BASE TABLE', 'SYSTEM VERSIONED')
		    39 Query	SELECT @@lower_case_table_names
		    39 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`ROUTINES` WHERE `ROUTINE_SCHEMA` ='ci' AND `ROUTINE_TYPE`='FUNCTION'
		    39 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`ROUTINES` WHERE `ROUTINE_SCHEMA` ='ci'AND `ROUTINE_TYPE`='PROCEDURE'
		    39 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`EVENTS` WHERE `EVENT_SCHEMA` ='ci'
		    39 Query	SELECT `TABLE_NAME` AS `name` FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='ci' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED') ORDER BY `TABLE_NAME` ASC LIMIT 0, 50
		    38 Query	SELECT `item_name` FROM `phpmyadmin`.`pma__navigationhiding` WHERE `username`='root' AND `item_type`='table' AND `db_name`='ci'
		    39 Query	SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t
		    39 Query	SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t
		    39 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='ci' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')
		    39 Query	SELECT COUNT(*) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_SCHEMA`='ci' AND `TABLE_TYPE` IN('BASE TABLE', 'SYSTEM VERSIONED')
		    39 Query	SELECT 1 FROM mysql.user LIMIT 1
		    39 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		    39 Quit	
		    38 Quit	
241014 17:14:08	    40 Connect	pma@localhost as anonymous on 
		    41 Connect	root@localhost as anonymous on 
		    41 Query	SELECT @@version, @@version_comment
		    41 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		    41 Query	SET lc_messages = 'en_US'
		    40 Query	SHOW TABLES FROM `phpmyadmin`
		    40 Init DB	phpmyadmin
		    40 Query	SHOW TABLES FROM `phpmyadmin`
		    40 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    40 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    40 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    40 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    40 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    40 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		    41 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		    40 Query	SHOW TABLES FROM `phpmyadmin`
		    40 Init DB	phpmyadmin
		    40 Query	SHOW TABLES FROM `phpmyadmin`
		    40 Init DB	phpmyadmin
		    40 Query	SHOW TABLES FROM `phpmyadmin`
		    40 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    40 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    40 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    40 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    40 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    40 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    40 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    40 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    41 Query	SELECT 1 FROM mysql.user LIMIT 1
		    41 Query	SELECT CURRENT_USER()
		    41 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		    41 Quit	
		    40 Quit	
		    42 Connect	pma@localhost as anonymous on 
		    43 Connect	root@localhost as anonymous on 
		    43 Query	SELECT @@version, @@version_comment
		    43 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		    43 Query	SET lc_messages = 'en_US'
		    42 Query	SHOW TABLES FROM `phpmyadmin`
		    42 Init DB	phpmyadmin
		    42 Query	SHOW TABLES FROM `phpmyadmin`
		    42 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    42 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    42 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    42 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    42 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    42 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    42 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    42 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    42 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
